"","...1","team","num_events","max_opr","max_auto_opr","max_tele_opr","auto_climb_count","tele_climb_count","opr1","opr2","opr3","auto_opr1","auto_opr2","auto_opr3","tele_opr1","tele_opr2","tele_opr3"
"392",1446,"frc2869",3,29.1737460427223,7.46837286507819,12.941464191667,1,15,16.4577384254642,29.1737460427223,29.0189808740482,7.16862845143499,7.46837286507819,5.7163823610467,6.48215199347166,12.941464191667,11.1969632148619
"393",1456,"frc5618",1,29.0039436778438,4.33628351836296,19.9065182613322,0,9,29.0039436778438,NA,NA,4.33628351836296,NA,NA,19.9065182613322,NA,NA
"394",1459,"frc1902",2,28.9524109233302,8.4387679731253,17.0768466936828,0,15,28.0732378360819,28.9524109233302,NA,8.4387679731253,7.81447214153439,NA,17.0768466936828,14.242566712826,NA
"395",1460,"frc1792",2,28.934449158667,9.47746066013685,16.9543720738622,3,9,28.934449158667,26.651345755701,NA,7.63060691554413,9.47746066013685,NA,16.9543720738622,14.3531180557716,NA
"396",1485,"frc6517",2,28.6556998282024,5.51955872231129,18.0520536441547,11,18,28.6556998282024,21.5762958926941,NA,5.51955872231129,4.72382057262661,NA,18.0520536441547,13.0303464260484,NA
"397",1493,"frc6806",3,28.3935610694088,12.3456688408071,17.9703346378285,0,22,27.6104658682389,21.1133068340745,28.3935610694088,12.3456688408071,7.5440227130028,6.29001083474132,13.8869108255364,8.28540879666199,17.9703346378285
"398",1497,"frc3489",3,28.3652257392653,12.8182005922266,16.3457479319283,15,30,24.1544559628254,25.7481669627646,28.3652257392653,4.61598120446594,3.0140811100653,12.8182005922266,16.3457479319283,15.2751220083316,13.4162518523124
"399",1503,"frc3042",2,28.265287342535,7.54376665205483,16.8277635401326,3,16,23.3693462687744,28.265287342535,NA,4.48508601570855,7.54376665205483,NA,10.4867514581009,16.8277635401326,NA
"400",1530,"frc9067",1,27.9500988950018,9.86357662832766,11.2486421652659,0,6,27.9500988950018,NA,NA,9.86357662832766,NA,NA,11.2486421652659,NA,NA
"401",1558,"frc3229",3,27.6815866570787,6.39000511166834,14.408156303363,2,24,27.6815866570787,18.1049490747905,15.1111423208887,6.39000511166834,3.8246565481374,4.47466813360899,14.408156303363,12.4112794412567,11.1189566767726
"402",1571,"frc9134",1,27.4984775805844,9.87025251525468,15.8408678183871,0,10,27.4984775805844,NA,NA,9.87025251525468,NA,NA,15.8408678183871,NA,NA
"403",1584,"frc8016",1,27.3519321499044,3.51744476670184,10.9426618716785,0,5,27.3519321499044,NA,NA,3.51744476670184,NA,NA,10.9426618716785,NA,NA
"404",1591,"frc1511",2,27.298167391577,11.7054415642793,14.3064402210862,7,14,18.4417199869941,27.298167391577,NA,2.58907221691209,11.7054415642793,NA,13.7626227216398,14.3064402210862,NA
"405",1595,"frc5667",2,27.2681958616881,7.48126352395175,17.1212914372933,0,8,27.2681958616881,18.2714917923376,NA,7.26572070139051,7.48126352395175,NA,17.1212914372933,8.66141276251266,NA
"406",1606,"frc4011",2,27.1558634981456,10.1479686190234,17.8602125213159,1,13,24.3529392345662,27.1558634981456,NA,2.92900082199155,10.1479686190234,NA,17.8602125213159,14.3756034560852,NA
"407",1608,"frc3256",3,27.1289079844145,11.3867350524745,13.0686707829732,4,17,22.4724533720066,27.1289079844145,18.2254285370268,8.27093628810539,11.3867350524745,5.18719223922194,13.0686707829732,12.0021564440727,6.69149397329703
"408",1609,"frc7042",2,27.1067896541948,10.3510053350893,12.2414232112966,4,16,27.1067896541948,17.8444148083312,NA,10.3510053350893,10.0220821530627,NA,12.2414232112966,7.07402186575827,NA
"409",1630,"frc3390",1,26.8516221175871,6.71177483633367,15.389430416343,0,7,26.8516221175871,NA,NA,6.71177483633367,NA,NA,15.389430416343,NA,NA
"410",1653,"frc8159",2,26.4678021923606,3.97953013903659,17.1713523594858,1,14,23.2858239336776,26.4678021923606,NA,3.97953013903659,1.74114658461924,NA,16.9666137616773,17.1713523594858,NA
"411",1663,"frc9287",1,26.294089756525,7.76491481090101,13.9644177896108,0,8,26.294089756525,NA,NA,7.76491481090101,NA,NA,13.9644177896108,NA,NA
"412",1671,"frc696",1,26.225448520368,9.0313964692273,15.189739622923,4,7,26.225448520368,NA,NA,9.0313964692273,NA,NA,15.189739622923,NA,NA
"413",1674,"frc9180",1,26.2059759385033,4.61512367152176,15.5920158635737,0,9,26.2059759385033,NA,NA,4.61512367152176,NA,NA,15.5920158635737,NA,NA
"414",1682,"frc4",3,26.1197540172324,6.76492910396751,14.5706013883127,0,23,14.2511934238605,26.1197540172324,23.4798214393442,6.76492910396751,5.98400666912124,5.76303198809612,8.24797002525111,14.5706013883127,11.772632466852
"415",1689,"frc6024",2,25.9689474500921,9.35231782053141,14.330186267724,4,4,19.6730427355393,25.9689474500921,NA,9.35231782053141,6.07617051418855,NA,10.0314838446728,14.330186267724,NA
"416",1697,"frc9022",1,25.9175079866545,3.73694016899984,17.4704045456117,0,5,25.9175079866545,NA,NA,3.73694016899984,NA,NA,17.4704045456117,NA,NA
"417",1698,"frc8717",1,25.9161624658205,10.7187060540925,11.977232110128,4,8,25.9161624658205,NA,NA,10.7187060540925,NA,NA,11.977232110128,NA,NA
"418",1702,"frc5985",2,25.8773265130064,9.60931210743631,13.6251888424213,2,8,20.5540345520799,25.8773265130064,NA,9.60931210743631,6.72380747370184,NA,7.67484572787337,13.6251888424213,NA
"419",1717,"frc4175",2,25.6641986619079,9.59296810631565,11.3753963666212,2,10,17.4202792680321,25.6641986619079,NA,5.5944840242214,9.59296810631565,NA,8.62984271406635,11.3753963666212,NA
"420",1734,"frc8739",3,25.4652448621465,8.70339515406917,14.250026555486,1,22,25.4652448621465,24.6422575408473,17.720710942608,3.4425799469701,7.76617143629795,8.70339515406917,14.250026555486,11.2178322991509,7.35986909467186
"421",1735,"frc399",2,25.4303890453865,8.25201536760468,12.2873004730259,0,21,25.0948441371976,25.4303890453865,NA,7.93738554596958,8.25201536760468,NA,12.2873004730259,11.8509653691599,NA
"422",1747,"frc1836",2,25.3218958106503,7.7455374853426,15.0456415747949,1,19,20.7150133083872,25.3218958106503,NA,7.7455374853426,5.50945248786292,NA,8.53923324641318,15.0456415747949,NA
"423",1761,"frc9008",3,25.2094277207466,9.51342084152202,14.4842385127412,23,23,24.1809860517654,24.1728144260744,25.2094277207466,7.93642197692097,9.51342084152202,9.49070167094338,10.2779772578705,14.4842385127412,11.587697083873
"424",1762,"frc9077",1,25.1906936203091,1.33197913360026,18.5486256643006,0,6,25.1906936203091,NA,NA,1.33197913360026,NA,NA,18.5486256643006,NA,NA
"425",1779,"frc3653",2,24.940144816092,6.8608822598921,12.7292523022808,0,15,16.9121954705479,24.940144816092,NA,3.23744799260166,6.8608822598921,NA,11.1671285657646,12.7292523022808,NA
"426",1782,"frc6833",2,24.8510324146798,7.53055276022922,10.4145454122088,4,16,24.8510324146798,21.4699817835658,NA,7.28453898600872,7.53055276022922,NA,10.4145454122088,8.93883516009061,NA
"427",1789,"frc9085",2,24.8103732604315,9.61342861033873,9.66840183797339,1,9,7.45142083349428,24.8103732604315,NA,1.77537282429785,9.61342861033873,NA,4.8654563857742,9.66840183797339,NA
"428",1813,"frc6358",2,24.5312802141489,4.0898104685645,18.1071841986946,1,14,24.5312802141489,11.1816260414321,NA,4.0898104685645,1.77016623997723,NA,18.1071841986946,8.33366028330889,NA
"429",1830,"frc4788",1,24.3342023478272,3.90322038319451,17.7627254155394,2,4,24.3342023478272,NA,NA,3.90322038319451,NA,NA,17.7627254155394,NA,NA
"430",1852,"frc968",2,24.0326678279311,7.85429420995492,14.6574657253589,13,12,19.0895294816373,24.0326678279311,NA,7.85429420995492,5.40742804693086,NA,7.07892200722072,14.6574657253589,NA
"431",1874,"frc8871",2,23.7798518392524,6.87507864428139,12.8643362345686,4,20,23.7798518392524,21.8872773534056,NA,6.87507864428139,5.70221864303721,NA,12.8643362345686,9.28139184657988,NA
"432",1881,"frc9093",1,23.6789536851447,4.65643788820206,10.1970399431435,0,6,23.6789536851447,NA,NA,4.65643788820206,NA,NA,10.1970399431435,NA,NA
"433",1883,"frc6865",3,23.6582053746172,11.6810499728509,12.5251746186315,5,13,23.6582053746172,18.531667632568,16.1990158888255,11.6810499728509,3.81247488412506,5.07013928158288,6.99678582547764,12.5251746186315,9.37029000511742
"434",1902,"frc3794",2,23.4018751175628,4.45692005129362,13.7570556971889,5,16,15.7775941420303,23.4018751175628,NA,4.35556880949656,4.45692005129362,NA,12.2777598253941,13.7570556971889,NA
"435",1919,"frc3459",2,23.269979847529,4.28632845778366,16.8635729747523,5,12,11.6698748569395,23.269979847529,NA,1.84003712660322,4.28632845778366,NA,6.36666166666905,16.8635729747523,NA
"436",1923,"frc6989",2,23.1760074215626,5.28427824313496,13.6160957027031,1,10,9.08808036673664,23.1760074215626,NA,2.49643976239386,5.28427824313496,NA,5.83623646377091,13.6160957027031,NA
"437",1925,"frc4450",2,23.1164150183634,5.52382610286517,16.3939255180919,0,18,23.1164150183634,19.2389736211075,NA,3.86200013788796,5.52382610286517,NA,16.3939255180919,11.6338925813339,NA
"438",1947,"frc702",2,22.8978355935958,3.99248114800367,16.2521210123103,0,13,22.8978355935958,14.3772217599723,NA,2.6615702700785,3.99248114800367,NA,16.2521210123103,12.1121343558947,NA
"439",1974,"frc4598",2,22.5465316204064,7.30575192941555,13.3223231735602,0,10,22.3625125852471,22.5465316204064,NA,5.55127744759096,7.30575192941555,NA,13.0739521201364,13.3223231735602,NA
"440",1988,"frc6657",2,22.3677454977092,6.28542700939698,13.2331237904728,2,11,22.3677454977092,19.0795330933368,NA,3.51052212632514,6.28542700939698,NA,13.2331237904728,10.6342426824021,NA
"441",2008,"frc4226",2,22.1249149142177,3.41551191043359,13.9672172608424,0,12,8.96925294840155,22.1249149142177,NA,2.93046804351214,3.41551191043359,NA,7.3704078879381,13.9672172608424,NA
"442",2049,"frc190",2,21.6711232105219,7.78953217971614,12.4799743003134,4,10,18.535174037103,21.6711232105219,NA,5.93076353134629,7.78953217971614,NA,12.4799743003134,11.4364615060161,NA
"443",2062,"frc9072",3,21.4819848981558,7.615785687867,11.1441958329309,2,21,21.4819848981558,16.1588546424348,9.37858103664455,7.615785687867,5.70903295454279,1.02059697979774,11.1441958329309,8.06160446275409,7.75925842508228
"444",2102,"frc2945",2,21.0958100396582,3.39810210048422,12.1062269787906,3,11,18.0065689063291,21.0958100396582,NA,2.28583308202969,3.39810210048422,NA,9.23185386651558,12.1062269787906,NA
"445",2111,"frc9213",1,21.008292253568,4.410970681445,11.4730702639737,0,5,21.008292253568,NA,NA,4.410970681445,NA,NA,11.4730702639737,NA,NA
"446",2148,"frc9202",1,20.6825875490448,6.15914319244185,10.4077899949719,6,7,20.6825875490448,NA,NA,6.15914319244185,NA,NA,10.4077899949719,NA,NA
"447",2152,"frc1165",2,20.6675478970677,11.2746636082139,8.65934022611886,0,10,20.6675478970677,20.1099816525102,NA,11.2746636082139,9.91069636039649,NA,6.72073342953101,8.65934022611886,NA
"448",2209,"frc1884",1,20.0448948799974,3.58649666976769,13.0594941653138,0,8,20.0448948799974,NA,NA,3.58649666976769,NA,NA,13.0594941653138,NA,NA
"449",2229,"frc9168",1,19.8997180904157,5.21869774052957,13.350646655976,3,5,19.8997180904157,NA,NA,5.21869774052957,NA,NA,13.350646655976,NA,NA
"450",2235,"frc9059",2,19.8538754775334,4.42626554635223,14.3270121636414,0,11,19.8538754775334,13.046862725289,NA,4.42626554635223,-1.18826500026286,NA,11.4055389051259,14.3270121636414,NA
"451",2244,"frc1311",3,19.7489979456025,11.0677830345717,8.05082769022512,0,13,17.3806567462627,19.7489979456025,15.1806515852634,5.71292527820334,11.0677830345717,0.799109761481256,7.58913064642754,5.96757811694261,8.05082769022512
"452",2251,"frc2341",3,19.7067190572616,3.20162075494965,15.0313749859551,0,18,15.7162352295056,11.56036675615,19.7067190572616,3.20162075494965,0.379210004752309,1.73014301796743,11.2964297526343,7.9913270538501,15.0313749859551
"453",2259,"frc9120",1,19.6331757155763,0.832497938227527,12.5443541491974,0,8,19.6331757155763,NA,NA,0.832497938227527,NA,NA,12.5443541491974,NA,NA
"454",2277,"frc5993",1,19.4949329322164,5.17564995884667,10.8630849116643,0,5,19.4949329322164,NA,NA,5.17564995884667,NA,NA,10.8630849116643,NA,NA
"455",2305,"frc2718",2,19.2563052044719,6.61456354936661,10.1905104689348,4,13,19.2563052044719,19.1959317963928,NA,4.24216282728846,6.61456354936661,NA,8.89332381065132,10.1905104689348,NA
"456",2312,"frc2905",2,19.2009173703556,6.52461761181293,12.9501642609528,0,7,15.0175923565887,19.2009173703556,NA,6.52461761181293,1.97176077868667,NA,7.48520930498844,12.9501642609528,NA
"457",2314,"frc28",2,19.1821358545755,6.84577849335998,13.5734462921498,0,15,7.25458417483493,19.1821358545755,NA,1.07666952260043,6.84577849335998,NA,3.09627108479132,13.5734462921498,NA
"458",2337,"frc8220",1,18.9243518568334,4.64938179823194,6.02988531640341,2,2,18.9243518568334,NA,NA,4.64938179823194,NA,NA,6.02988531640341,NA,NA
"459",2338,"frc4693",2,18.9202005969864,4.01343049703434,10.9330871158924,7,6,18.9202005969864,14.1861936039236,NA,4.01343049703434,2.96590114669988,NA,4.94057711315951,10.9330871158924,NA
"460",2344,"frc2667",2,18.8434208309721,7.63147762876207,8.94327417897154,0,7,18.8434208309721,7.32826753457766,NA,7.63147762876207,0.737849287506165,NA,8.94327417897154,8.09691494684137,NA
"461",2356,"frc9082",2,18.6985664083002,10.3596845944678,6.70579685791996,12,11,17.0578962720558,18.6985664083002,NA,10.3596845944678,8.68155037867683,NA,6.70579685791996,6.52394757574283,NA
"462",2363,"frc1799",1,18.6125380811953,3.22875600022279,10.3663950453367,0,11,18.6125380811953,NA,NA,3.22875600022279,NA,NA,10.3663950453367,NA,NA
"463",2370,"frc9030",1,18.5275126929888,0.87299440322507,15.4938360997842,0,5,18.5275126929888,NA,NA,0.87299440322507,NA,NA,15.4938360997842,NA,NA
"464",2371,"frc9138",1,18.5170357210734,5.28070514712056,10.1962855026815,0,10,18.5170357210734,NA,NA,5.28070514712056,NA,NA,10.1962855026815,NA,NA
"465",2372,"frc2445",1,18.5163321669946,6.4502742302407,10.1772161865875,3,10,18.5163321669946,NA,NA,6.4502742302407,NA,NA,10.1772161865875,NA,NA
"466",2412,"frc3753",2,18.0680509797833,5.54714438885244,8.45007217861295,0,5,18.0680509797833,8.03010507742496,NA,5.54714438885244,1.73156000298158,NA,8.45007217861295,7.15856285791899,NA
"467",2418,"frc3341",1,18.0349340216516,6.6784090869327,7.4610591600864,0,4,18.0349340216516,NA,NA,6.6784090869327,NA,NA,7.4610591600864,NA,NA
"468",2422,"frc9075",1,18.0006268383748,4.55207342928342,6.32940581707138,2,1,18.0006268383748,NA,NA,4.55207342928342,NA,NA,6.32940581707138,NA,NA
"469",2431,"frc8015",1,17.9009035733249,2.84566240252766,10.7751679871907,1,5,17.9009035733249,NA,NA,2.84566240252766,NA,NA,10.7751679871907,NA,NA
"470",2452,"frc6817",1,17.7181783388224,7.53104875465714,9.14571705009978,0,4,17.7181783388224,NA,NA,7.53104875465714,NA,NA,9.14571705009978,NA,NA
"471",2556,"frc6586",1,16.6489759735784,1.78681983575663,10.7884939986449,0,6,16.6489759735784,NA,NA,1.78681983575663,NA,NA,10.7884939986449,NA,NA
"472",2567,"frc3019",2,16.5508877544197,3.66598382637477,11.0490732777353,0,13,16.5508877544197,5.19175529076094,NA,3.66598382637477,0.921850106705416,NA,11.0490732777353,6.15777100801082,NA
"473",2571,"frc6909",1,16.5101488356207,2.72830520750473,9.5482744443563,0,2,16.5101488356207,NA,NA,2.72830520750473,NA,NA,9.5482744443563,NA,NA
"474",2588,"frc5422",2,16.4163449692289,6.39227447975745,9.78853368308909,1,13,16.4163449692289,15.5750033753658,NA,6.39227447975745,3.62286962987956,NA,9.21240334266091,9.78853368308909,NA
"475",2589,"frc9068",1,16.4158977403139,6.88476513275661,9.12636085635716,5,4,16.4158977403139,NA,NA,6.88476513275661,NA,NA,9.12636085635716,NA,NA
"476",2597,"frc6431",2,16.3101441552172,2.76479455757045,13.1045168937335,0,6,-0.554034579729414,16.3101441552172,NA,2.76479455757045,1.60345841642556,NA,5.67361808343384,13.1045168937335,NA
"477",2607,"frc7748",1,16.220105733583,8.60176153051609,7.10256687713129,0,1,16.220105733583,NA,NA,8.60176153051609,NA,NA,7.10256687713129,NA,NA
"478",2694,"frc6702",1,15.3866138066957,5.99815112596426,9.38966709236078,0,3,15.3866138066957,NA,NA,5.99815112596426,NA,NA,9.38966709236078,NA,NA
"479",2724,"frc9153",1,15.0632277520992,2.96734208117881,8.66725536271326,0,5,15.0632277520992,NA,NA,2.96734208117881,NA,NA,8.66725536271326,NA,NA
"480",2753,"frc6606",1,14.792425705384,0.768365685593044,7.78437390222192,0,0,14.792425705384,NA,NA,0.768365685593044,NA,NA,7.78437390222192,NA,NA
"481",2782,"frc3527",1,14.4057974263393,2.36474686942558,9.4056069009568,0,5,14.4057974263393,NA,NA,2.36474686942558,NA,NA,9.4056069009568,NA,NA
"482",2840,"frc9083",1,13.6366770062737,2.18633133133873,2.32697976787058,0,2,13.6366770062737,NA,NA,2.18633133133873,NA,NA,2.32697976787058,NA,NA
"483",2852,"frc5988",1,13.4618035294918,4.43411820640963,8.35615382966464,1,10,13.4618035294918,NA,NA,4.43411820640963,NA,NA,8.35615382966464,NA,NA
"484",2890,"frc9135",1,12.8971347668898,6.0634562478785,6.48150031275747,0,6,12.8971347668898,NA,NA,6.0634562478785,NA,NA,6.48150031275747,NA,NA
"485",2896,"frc3526",2,12.8537920373186,1.71209846174178,8.87999622470969,1,6,12.8456922047091,12.8537920373186,NA,1.71209846174178,0.761928883376999,NA,5.86251934557489,8.87999622470969,NA
"486",2909,"frc5816",2,12.6647442313276,6.48260652834548,6.34781025621577,0,2,7.84372535522023,12.6647442313276,NA,6.48260652834548,3.99120347980614,NA,3.11634305136739,6.34781025621577,NA
"487",2923,"frc4592",2,12.5525459920571,2.4133686307916,8.36187551408712,0,8,9.94540515222359,12.5525459920571,NA,2.4133686307916,1.46079290826706,NA,7.05828394716716,8.36187551408712,NA
"488",2991,"frc4091",1,11.3423067024915,0.167659018516601,4.55996604558642,0,0,11.3423067024915,NA,NA,0.167659018516601,NA,NA,4.55996604558642,NA,NA
"489",3008,"frc7018",1,10.9811463597118,5.30753115451692,6.12933628971685,0,2,10.9811463597118,NA,NA,5.30753115451692,NA,NA,6.12933628971685,NA,NA
"490",3015,"frc6998",1,10.9125962500344,5.2964774903911,3.44214887021313,0,5,10.9125962500344,NA,NA,5.2964774903911,NA,NA,3.44214887021313,NA,NA
"491",3017,"frc9079",1,10.9007625316372,6.17154816384942,5.77679656909197,0,2,10.9007625316372,NA,NA,6.17154816384942,NA,NA,5.77679656909197,NA,NA
"492",3060,"frc9126",1,9.99629906955312,4.56654547549086,8.66636215984569,0,7,9.99629906955312,NA,NA,4.56654547549086,NA,NA,8.66636215984569,NA,NA
"493",3065,"frc9019",1,9.95921316250111,3.75309111786756,3.52124503155961,0,1,9.95921316250111,NA,NA,3.75309111786756,NA,NA,3.52124503155961,NA,NA
"494",3067,"frc5045",2,9.9404950144284,6.49344920751494,4.63382014831088,1,6,9.9404950144284,5.54738537136511,NA,6.49344920751494,1.92235869021205,NA,4.32647488753311,4.63382014831088,NA
"495",3080,"frc6652",1,9.71294143384844,0.847715139820085,6.97974398681834,0,1,9.71294143384844,NA,NA,0.847715139820085,NA,NA,6.97974398681834,NA,NA
"496",3116,"frc9037",1,8.9640372654334,-0.454415546906006,9.98019679293905,0,12,8.9640372654334,NA,NA,-0.454415546906006,NA,NA,9.98019679293905,NA,NA
"497",3131,"frc9097",1,8.6934053749889,3.84976086397134,4.31633381821632,1,0,8.6934053749889,NA,NA,3.84976086397134,NA,NA,4.31633381821632,NA,NA
"498",3190,"frc5648",1,6.56006954063606,0.914995352327137,8.23163216725422,0,7,6.56006954063606,NA,NA,0.914995352327137,NA,NA,8.23163216725422,NA,NA
"499",3282,"frc4191",1,-2.8365507991518,4.6950368585165,-2.04562732499556,1,2,-2.8365507991518,NA,NA,4.6950368585165,NA,NA,-2.04562732499556,NA,NA
